RegionName,State,CountyName,Month,AverageHomePrice,Date
Kingman,AZ,Mohave,2012-03,89100.0,2012-03-01
Buckeye,AZ,Maricopa,2012-03,106300.0,2012-03-01
Apache Junction,AZ,Pinal,2012-03,92400.0,2012-03-01
Oro Valley,AZ,Pima,2012-03,227200.0,2012-03-01
Anthem,AZ,Maricopa,2012-03,233100.0,2012-03-01
Sun City,AZ,Maricopa,2012-03,88700.0,2012-03-01
Bullhead City,AZ,Mohave,2012-03,120800.0,2012-03-01
Prescott Valley,AZ,Yavapai,2012-03,135000.0,2012-03-01
El Mirage,AZ,Maricopa,2012-03,77000.0,2012-03-01
Catalina Foothills,AZ,Pima,2012-03,366200.0,2012-03-01
Sun City West,AZ,Maricopa,2012-03,155300.0,2012-03-01
Somerton,AZ,Yuma,2012-03,90900.0,2012-03-01
Cottonwood,AZ,Yavapai,2012-03,125600.0,2012-03-01
Nogales,AZ,Santa Cruz,2012-03,93500.0,2012-03-01
Florence,AZ,Pinal,2012-03,108500.0,2012-03-01
Douglas,AZ,Cochise,2012-03,76600.0,2012-03-01
Sahuarita,AZ,Pima,2012-03,145500.0,2012-03-01
Fountain Hills,AZ,Maricopa,2012-03,284000.0,2012-03-01
Green Valley,AZ,Pima,2012-03,144800.0,2012-03-01
Tanque Verde,AZ,Pima,2012-03,307700.0,2012-03-01
Sedona,AZ,Yavapai,2012-03,342600.0,2012-03-01
San Luis,AZ,Yuma,2012-03,78600.0,2012-03-01
Eloy,AZ,Pinal,2012-03,,2012-03-01
Marana,AZ,Pima,2012-03,183200.0,2012-03-01
Show Low,AZ,Navajo,2012-03,145500.0,2012-03-01
Flowing Wells,AZ,Pima,2012-03,82300.0,2012-03-01
Rio Rico,AZ,Santa Cruz,2012-03,96000.0,2012-03-01
Safford,AZ,Graham,2012-03,116800.0,2012-03-01
Winslow,AZ,Navajo,2012-03,62600.0,2012-03-01
Coolidge,AZ,Pinal,2012-03,58700.0,2012-03-01
Tucson Estates,AZ,Pima,2012-03,145600.0,2012-03-01
Chino Valley,AZ,Yavapai,2012-03,165400.0,2012-03-01
Camp Verde,AZ,Yavapai,2012-03,145500.0,2012-03-01
Globe,AZ,Gila,2012-03,95900.0,2012-03-01
Paradise Valley,AZ,Maricopa,2012-03,1282400.0,2012-03-01
Payson,AZ,Gila,2012-03,171800.0,2012-03-01
Parker,AZ,La Paz,2012-03,140700.0,2012-03-01
Litchfield Park,AZ,Maricopa,2012-03,170000.0,2012-03-01
Benson,AZ,Cochise,2012-03,110100.0,2012-03-01
Hereford,AZ,Cochise,2012-03,212900.0,2012-03-01
Willcox,AZ,Cochise,2012-03,98300.0,2012-03-01
Gold Canyon,AZ,Pinal,2012-03,222200.0,2012-03-01
Bisbee,AZ,Cochise,2012-03,112700.0,2012-03-01
Page,AZ,Coconino,2012-03,196800.0,2012-03-01
Huachuca City,AZ,Cochise,2012-03,101800.0,2012-03-01
Tolleson,AZ,Maricopa,2012-03,68900.0,2012-03-01
Williams,AZ,Coconino,2012-03,154300.0,2012-03-01
Mohave Valley,AZ,Mohave,2012-03,108400.0,2012-03-01
Tortolita,AZ,Pima,2012-03,306700.0,2012-03-01
Wickenburg,AZ,Maricopa,2012-03,211200.0,2012-03-01
South Tucson,AZ,Pima,2012-03,64600.0,2012-03-01
Catalina,AZ,Pima,2012-03,191200.0,2012-03-01
Golden Valley,AZ,Mohave,2012-03,78600.0,2012-03-01
Valencia West,AZ,Pima,2012-03,112300.0,2012-03-01
Pinetop,AZ,Navajo,2012-03,220100.0,2012-03-01
Lakeside,AZ,Navajo,2012-03,135300.0,2012-03-01
Miami,AZ,Gila,2012-03,57500.0,2012-03-01
Cave Creek,AZ,Maricopa,2012-03,433400.0,2012-03-01
Wellton,AZ,Yuma,2012-03,102000.0,2012-03-01
Thatcher,AZ,Graham,2012-03,154300.0,2012-03-01
Snowflake,AZ,Navajo,2012-03,114100.0,2012-03-01
San Manuel,AZ,Pinal,2012-03,64300.0,2012-03-01
Three Points,AZ,Pima,2012-03,114300.0,2012-03-01
Rimrock,AZ,Yavapai,2012-03,101500.0,2012-03-01
New River,AZ,Maricopa,2012-03,208400.0,2012-03-01
Drexel-Alvernon,AZ,Pima,2012-03,76200.0,2012-03-01
Clarkdale,AZ,Yavapai,2012-03,171500.0,2012-03-01
Heber,AZ,Navajo,2012-03,130500.0,2012-03-01
Carefree,AZ,Maricopa,2012-03,572200.0,2012-03-01
Cornville,AZ,Yavapai,2012-03,201100.0,2012-03-01
Superior,AZ,Pinal,2012-03,51600.0,2012-03-01
Oracle,AZ,Pinal,2012-03,148100.0,2012-03-01
Amado,AZ,Pima,2012-03,116700.0,2012-03-01
Paulden,AZ,Yavapai,2012-03,143500.0,2012-03-01
Quartzsite,AZ,La Paz,2012-03,93600.0,2012-03-01
Rio Verde,AZ,Maricopa,2012-03,409900.0,2012-03-01
Pearce,AZ,Cochise,2012-03,91400.0,2012-03-01
Pine,AZ,Gila,2012-03,161300.0,2012-03-01
Kearny,AZ,Pinal,2012-03,96700.0,2012-03-01
Youngtown,AZ,Maricopa,2012-03,60100.0,2012-03-01
Pima,AZ,Graham,2012-03,125300.0,2012-03-01
Patagonia,AZ,Santa Cruz,2012-03,212000.0,2012-03-01
Vail,AZ,Pima,2012-03,214900.0,2012-03-01
Corona de Tucson,AZ,Pima,2012-03,147500.0,2012-03-01
Mayer,AZ,Yavapai,2012-03,85900.0,2012-03-01
Dewey-Humboldt,AZ,Yavapai,2012-03,164200.0,2012-03-01
Kirkland,AZ,Yavapai,2012-03,124500.0,2012-03-01
Black Canyon City,AZ,Yavapai,2012-03,94900.0,2012-03-01
Eagar,AZ,Apache,2012-03,118400.0,2012-03-01
Tombstone,AZ,Cochise,2012-03,108400.0,2012-03-01
Clifton,AZ,Greenlee,2012-03,56700.0,2012-03-01
Happy Jack,AZ,Coconino,2012-03,194400.0,2012-03-01
Saint David,AZ,Cochise,2012-03,145800.0,2012-03-01
Sonoita,AZ,Santa Cruz,2012-03,289500.0,2012-03-01
Star Valley,AZ,Gila,2012-03,162500.0,2012-03-01
Littletown,AZ,Pima,2012-03,82100.0,2012-03-01
Munds Park,AZ,Coconino,2012-03,214400.0,2012-03-01
Tubac,AZ,Santa Cruz,2012-03,232800.0,2012-03-01
Forest Lakes,AZ,Coconino,2012-03,205200.0,2012-03-01
Overgaard,AZ,Navajo,2012-03,152100.0,2012-03-01
Phoenix,AZ,Maricopa,2012-04,111200.0,2012-04-01
Tucson,AZ,Pima,2012-04,122200.0,2012-04-01
Mesa,AZ,Maricopa,2012-04,127100.0,2012-04-01
Chandler,AZ,Maricopa,2012-04,180000.0,2012-04-01
Glendale,AZ,Maricopa,2012-04,114800.0,2012-04-01
Gilbert,AZ,Maricopa,2012-04,186900.0,2012-04-01
Scottsdale,AZ,Maricopa,2012-04,308800.0,2012-04-01
Tempe,AZ,Maricopa,2012-04,152500.0,2012-04-01
Peoria,AZ,Maricopa,2012-04,155000.0,2012-04-01
Yuma,AZ,Yuma,2012-04,122400.0,2012-04-01
Queen Creek,AZ,Pinal,2012-04,133500.0,2012-04-01
Surprise,AZ,Maricopa,2012-04,145600.0,2012-04-01
Flagstaff,AZ,Coconino,2012-04,243100.0,2012-04-01
San Tan Valley,AZ,Pinal,2012-04,107300.0,2012-04-01
Casa Grande,AZ,Pinal,2012-04,91800.0,2012-04-01
Avondale,AZ,Maricopa,2012-04,108900.0,2012-04-01
Goodyear,AZ,Maricopa,2012-04,167800.0,2012-04-01
Lake Havasu City,AZ,Mohave,2012-04,153400.0,2012-04-01
Prescott,AZ,Yavapai,2012-04,225500.0,2012-04-01
Sierra Vista,AZ,Cochise,2012-04,161300.0,2012-04-01
Kingman,AZ,Mohave,2012-04,89100.0,2012-04-01
Buckeye,AZ,Maricopa,2012-04,108600.0,2012-04-01
Apache Junction,AZ,Pinal,2012-04,93800.0,2012-04-01
Oro Valley,AZ,Pima,2012-04,227600.0,2012-04-01
Anthem,AZ,Maricopa,2012-04,237100.0,2012-04-01
Sun City,AZ,Maricopa,2012-04,89000.0,2012-04-01
Bullhead City,AZ,Mohave,2012-04,120800.0,2012-04-01
Prescott Valley,AZ,Yavapai,2012-04,135800.0,2012-04-01
El Mirage,AZ,Maricopa,2012-04,78900.0,2012-04-01
Catalina Foothills,AZ,Pima,2012-04,370100.0,2012-04-01
Sun City West,AZ,Maricopa,2012-04,154900.0,2012-04-01
Somerton,AZ,Yuma,2012-04,92800.0,2012-04-01
Cottonwood,AZ,Yavapai,2012-04,126700.0,2012-04-01
Nogales,AZ,Santa Cruz,2012-04,91900.0,2012-04-01
Florence,AZ,Pinal,2012-04,109700.0,2012-04-01
Douglas,AZ,Cochise,2012-04,77800.0,2012-04-01
Sahuarita,AZ,Pima,2012-04,146400.0,2012-04-01
Fountain Hills,AZ,Maricopa,2012-04,286300.0,2012-04-01
Green Valley,AZ,Pima,2012-04,145000.0,2012-04-01
Tanque Verde,AZ,Pima,2012-04,309100.0,2012-04-01
Sedona,AZ,Yavapai,2012-04,345400.0,2012-04-01
San Luis,AZ,Yuma,2012-04,79400.0,2012-04-01
Eloy,AZ,Pinal,2012-04,,2012-04-01
Marana,AZ,Pima,2012-04,184800.0,2012-04-01
Show Low,AZ,Navajo,2012-04,144600.0,2012-04-01
Flowing Wells,AZ,Pima,2012-04,82500.0,2012-04-01
Rio Rico,AZ,Santa Cruz,2012-04,94700.0,2012-04-01
Safford,AZ,Graham,2012-04,116900.0,2012-04-01
Winslow,AZ,Navajo,2012-04,62900.0,2012-04-01
Coolidge,AZ,Pinal,2012-04,59500.0,2012-04-01
Tucson Estates,AZ,Pima,2012-04,149800.0,2012-04-01
Chino Valley,AZ,Yavapai,2012-04,166700.0,2012-04-01
Camp Verde,AZ,Yavapai,2012-04,147600.0,2012-04-01
Globe,AZ,Gila,2012-04,95600.0,2012-04-01
Paradise Valley,AZ,Maricopa,2012-04,1297600.0,2012-04-01
Payson,AZ,Gila,2012-04,172400.0,2012-04-01
Parker,AZ,La Paz,2012-04,137000.0,2012-04-01
Litchfield Park,AZ,Maricopa,2012-04,173000.0,2012-04-01
Benson,AZ,Cochise,2012-04,109600.0,2012-04-01
Hereford,AZ,Cochise,2012-04,213500.0,2012-04-01
Willcox,AZ,Cochise,2012-04,97000.0,2012-04-01
Gold Canyon,AZ,Pinal,2012-04,223600.0,2012-04-01
Bisbee,AZ,Cochise,2012-04,114200.0,2012-04-01
Page,AZ,Coconino,2012-04,198000.0,2012-04-01
Huachuca City,AZ,Cochise,2012-04,101700.0,2012-04-01
Tolleson,AZ,Maricopa,2012-04,69000.0,2012-04-01
Williams,AZ,Coconino,2012-04,153300.0,2012-04-01
Mohave Valley,AZ,Mohave,2012-04,108200.0,2012-04-01
Tortolita,AZ,Pima,2012-04,309400.0,2012-04-01
Wickenburg,AZ,Maricopa,2012-04,212300.0,2012-04-01
South Tucson,AZ,Pima,2012-04,63300.0,2012-04-01
Catalina,AZ,Pima,2012-04,191900.0,2012-04-01
Golden Valley,AZ,Mohave,2012-04,78900.0,2012-04-01
Valencia West,AZ,Pima,2012-04,112800.0,2012-04-01
Pinetop,AZ,Navajo,2012-04,219300.0,2012-04-01
Lakeside,AZ,Navajo,2012-04,133500.0,2012-04-01
Miami,AZ,Gila,2012-04,57200.0,2012-04-01
Cave Creek,AZ,Maricopa,2012-04,436000.0,2012-04-01
Wellton,AZ,Yuma,2012-04,103200.0,2012-04-01
Thatcher,AZ,Graham,2012-04,152200.0,2012-04-01
Snowflake,AZ,Navajo,2012-04,113100.0,2012-04-01
San Manuel,AZ,Pinal,2012-04,64000.0,2012-04-01
Three Points,AZ,Pima,2012-04,114100.0,2012-04-01
Rimrock,AZ,Yavapai,2012-04,102200.0,2012-04-01
New River,AZ,Maricopa,2012-04,210800.0,2012-04-01
Drexel-Alvernon,AZ,Pima,2012-04,77700.0,2012-04-01
Clarkdale,AZ,Yavapai,2012-04,172300.0,2012-04-01
Heber,AZ,Navajo,2012-04,130200.0,2012-04-01
Carefree,AZ,Maricopa,2012-04,579600.0,2012-04-01
Cornville,AZ,Yavapai,2012-04,200100.0,2012-04-01
Superior,AZ,Pinal,2012-04,51900.0,2012-04-01
Oracle,AZ,Pinal,2012-04,148300.0,2012-04-01
Amado,AZ,Pima,2012-04,116500.0,2012-04-01
Paulden,AZ,Yavapai,2012-04,145700.0,2012-04-01
Quartzsite,AZ,La Paz,2012-04,93600.0,2012-04-01
Rio Verde,AZ,Maricopa,2012-04,418500.0,2012-04-01
Pearce,AZ,Cochise,2012-04,89500.0,2012-04-01
Pine,AZ,Gila,2012-04,159500.0,2012-04-01
Kearny,AZ,Pinal,2012-04,96500.0,2012-04-01
Youngtown,AZ,Maricopa,2012-04,61400.0,2012-04-01
Pima,AZ,Graham,2012-04,125600.0,2012-04-01
Patagonia,AZ,Santa Cruz,2012-04,212600.0,2012-04-01
Vail,AZ,Pima,2012-04,217700.0,2012-04-01
Corona de Tucson,AZ,Pima,2012-04,148600.0,2012-04-01
Mayer,AZ,Yavapai,2012-04,85500.0,2012-04-01
Dewey-Humboldt,AZ,Yavapai,2012-04,165000.0,2012-04-01
Kirkland,AZ,Yavapai,2012-04,127000.0,2012-04-01
Black Canyon City,AZ,Yavapai,2012-04,96800.0,2012-04-01
Eagar,AZ,Apache,2012-04,116100.0,2012-04-01
Tombstone,AZ,Cochise,2012-04,108000.0,2012-04-01
Clifton,AZ,Greenlee,2012-04,55000.0,2012-04-01
Happy Jack,AZ,Coconino,2012-04,195500.0,2012-04-01
Saint David,AZ,Cochise,2012-04,145900.0,2012-04-01
Sonoita,AZ,Santa Cruz,2012-04,290300.0,2012-04-01
Star Valley,AZ,Gila,2012-04,160500.0,2012-04-01
Littletown,AZ,Pima,2012-04,81000.0,2012-04-01
Munds Park,AZ,Coconino,2012-04,215100.0,2012-04-01
Tubac,AZ,Santa Cruz,2012-04,235200.0,2012-04-01
Forest Lakes,AZ,Coconino,2012-04,204400.0,2012-04-01
Overgaard,AZ,Navajo,2012-04,150700.0,2012-04-01
Phoenix,AZ,Maricopa,2012-05,114000.0,2012-05-01
Tucson,AZ,Pima,2012-05,122500.0,2012-05-01
Mesa,AZ,Maricopa,2012-05,129900.0,2012-05-01
Chandler,AZ,Maricopa,2012-05,183200.0,2012-05-01
Glendale,AZ,Maricopa,2012-05,117900.0,2012-05-01
Gilbert,AZ,Maricopa,2012-05,190900.0,2012-05-01
Scottsdale,AZ,Maricopa,2012-05,313300.0,2012-05-01
Tempe,AZ,Maricopa,2012-05,155600.0,2012-05-01
Peoria,AZ,Maricopa,2012-05,157500.0,2012-05-01
Yuma,AZ,Yuma,2012-05,122800.0,2012-05-01
Queen Creek,AZ,Pinal,2012-05,136400.0,2012-05-01
Surprise,AZ,Maricopa,2012-05,148500.0,2012-05-01
Flagstaff,AZ,Coconino,2012-05,243700.0,2012-05-01
San Tan Valley,AZ,Pinal,2012-05,110800.0,2012-05-01
Casa Grande,AZ,Pinal,2012-05,93200.0,2012-05-01
Avondale,AZ,Maricopa,2012-05,112800.0,2012-05-01
Goodyear,AZ,Maricopa,2012-05,171400.0,2012-05-01
Lake Havasu City,AZ,Mohave,2012-05,153500.0,2012-05-01
Prescott,AZ,Yavapai,2012-05,227400.0,2012-05-01
Sierra Vista,AZ,Cochise,2012-05,162900.0,2012-05-01
Kingman,AZ,Mohave,2012-05,88700.0,2012-05-01
Buckeye,AZ,Maricopa,2012-05,111900.0,2012-05-01
Apache Junction,AZ,Pinal,2012-05,95600.0,2012-05-01
Oro Valley,AZ,Pima,2012-05,228300.0,2012-05-01
Anthem,AZ,Maricopa,2012-05,242300.0,2012-05-01
Sun City,AZ,Maricopa,2012-05,89800.0,2012-05-01
Bullhead City,AZ,Mohave,2012-05,121200.0,2012-05-01
Prescott Valley,AZ,Yavapai,2012-05,137000.0,2012-05-01
El Mirage,AZ,Maricopa,2012-05,81200.0,2012-05-01
Catalina Foothills,AZ,Pima,2012-05,372900.0,2012-05-01
Sun City West,AZ,Maricopa,2012-05,154800.0,2012-05-01
Somerton,AZ,Yuma,2012-05,94000.0,2012-05-01
Cottonwood,AZ,Yavapai,2012-05,128100.0,2012-05-01
Nogales,AZ,Santa Cruz,2012-05,89700.0,2012-05-01
Florence,AZ,Pinal,2012-05,111900.0,2012-05-01
Douglas,AZ,Cochise,2012-05,79200.0,2012-05-01
Sahuarita,AZ,Pima,2012-05,147300.0,2012-05-01
Fountain Hills,AZ,Maricopa,2012-05,287900.0,2012-05-01
Green Valley,AZ,Pima,2012-05,144900.0,2012-05-01
Tanque Verde,AZ,Pima,2012-05,310500.0,2012-05-01
Sedona,AZ,Yavapai,2012-05,347000.0,2012-05-01
San Luis,AZ,Yuma,2012-05,79700.0,2012-05-01
Eloy,AZ,Pinal,2012-05,,2012-05-01
Marana,AZ,Pima,2012-05,185800.0,2012-05-01
Show Low,AZ,Navajo,2012-05,144800.0,2012-05-01
Flowing Wells,AZ,Pima,2012-05,83800.0,2012-05-01
Rio Rico,AZ,Santa Cruz,2012-05,93200.0,2012-05-01
Safford,AZ,Graham,2012-05,116500.0,2012-05-01
Winslow,AZ,Navajo,2012-05,62900.0,2012-05-01
Coolidge,AZ,Pinal,2012-05,60600.0,2012-05-01
Tucson Estates,AZ,Pima,2012-05,153700.0,2012-05-01
Chino Valley,AZ,Yavapai,2012-05,167600.0,2012-05-01
Camp Verde,AZ,Yavapai,2012-05,150300.0,2012-05-01
Globe,AZ,Gila,2012-05,94800.0,2012-05-01
Paradise Valley,AZ,Maricopa,2012-05,1306800.0,2012-05-01
Payson,AZ,Gila,2012-05,170900.0,2012-05-01
Parker,AZ,La Paz,2012-05,133100.0,2012-05-01
Litchfield Park,AZ,Maricopa,2012-05,176900.0,2012-05-01
Benson,AZ,Cochise,2012-05,110800.0,2012-05-01
Hereford,AZ,Cochise,2012-05,216400.0,2012-05-01
Willcox,AZ,Cochise,2012-05,97400.0,2012-05-01
Gold Canyon,AZ,Pinal,2012-05,226200.0,2012-05-01
Bisbee,AZ,Cochise,2012-05,116200.0,2012-05-01
Page,AZ,Coconino,2012-05,198700.0,2012-05-01
Huachuca City,AZ,Cochise,2012-05,102100.0,2012-05-01
Tolleson,AZ,Maricopa,2012-05,69200.0,2012-05-01
Williams,AZ,Coconino,2012-05,151100.0,2012-05-01
Mohave Valley,AZ,Mohave,2012-05,107900.0,2012-05-01
Tortolita,AZ,Pima,2012-05,310700.0,2012-05-01
Wickenburg,AZ,Maricopa,2012-05,214100.0,2012-05-01
South Tucson,AZ,Pima,2012-05,62600.0,2012-05-01
Catalina,AZ,Pima,2012-05,192300.0,2012-05-01
Golden Valley,AZ,Mohave,2012-05,78900.0,2012-05-01
Valencia West,AZ,Pima,2012-05,113100.0,2012-05-01
Pinetop,AZ,Navajo,2012-05,216200.0,2012-05-01
Lakeside,AZ,Navajo,2012-05,131900.0,2012-05-01
Miami,AZ,Gila,2012-05,57900.0,2012-05-01
Cave Creek,AZ,Maricopa,2012-05,442600.0,2012-05-01
Wellton,AZ,Yuma,2012-05,104000.0,2012-05-01
Thatcher,AZ,Graham,2012-05,150200.0,2012-05-01
Snowflake,AZ,Navajo,2012-05,111800.0,2012-05-01
San Manuel,AZ,Pinal,2012-05,64300.0,2012-05-01
Three Points,AZ,Pima,2012-05,113700.0,2012-05-01
Rimrock,AZ,Yavapai,2012-05,103300.0,2012-05-01
New River,AZ,Maricopa,2012-05,215300.0,2012-05-01
Drexel-Alvernon,AZ,Pima,2012-05,78900.0,2012-05-01
Clarkdale,AZ,Yavapai,2012-05,173300.0,2012-05-01
Heber,AZ,Navajo,2012-05,129500.0,2012-05-01
Carefree,AZ,Maricopa,2012-05,589400.0,2012-05-01
Cornville,AZ,Yavapai,2012-05,200500.0,2012-05-01
Superior,AZ,Pinal,2012-05,53600.0,2012-05-01
Oracle,AZ,Pinal,2012-05,149400.0,2012-05-01
Amado,AZ,Pima,2012-05,116800.0,2012-05-01
Paulden,AZ,Yavapai,2012-05,147600.0,2012-05-01
Quartzsite,AZ,La Paz,2012-05,93700.0,2012-05-01
Rio Verde,AZ,Maricopa,2012-05,424700.0,2012-05-01
Pearce,AZ,Cochise,2012-05,90000.0,2012-05-01
Pine,AZ,Gila,2012-05,157000.0,2012-05-01
Kearny,AZ,Pinal,2012-05,96300.0,2012-05-01
Youngtown,AZ,Maricopa,2012-05,62100.0,2012-05-01
Pima,AZ,Graham,2012-05,124300.0,2012-05-01
Patagonia,AZ,Santa Cruz,2012-05,212600.0,2012-05-01
Vail,AZ,Pima,2012-05,219700.0,2012-05-01
Corona de Tucson,AZ,Pima,2012-05,151400.0,2012-05-01
Mayer,AZ,Yavapai,2012-05,84700.0,2012-05-01
Dewey-Humboldt,AZ,Yavapai,2012-05,165700.0,2012-05-01
Kirkland,AZ,Yavapai,2012-05,129600.0,2012-05-01
Black Canyon City,AZ,Yavapai,2012-05,98400.0,2012-05-01
Eagar,AZ,Apache,2012-05,114100.0,2012-05-01
Tombstone,AZ,Cochise,2012-05,109400.0,2012-05-01
Clifton,AZ,Greenlee,2012-05,53700.0,2012-05-01
Happy Jack,AZ,Coconino,2012-05,196300.0,2012-05-01
Saint David,AZ,Cochise,2012-05,146700.0,2012-05-01
Sonoita,AZ,Santa Cruz,2012-05,284900.0,2012-05-01
Star Valley,AZ,Gila,2012-05,158100.0,2012-05-01
Littletown,AZ,Pima,2012-05,81300.0,2012-05-01
Munds Park,AZ,Coconino,2012-05,214300.0,2012-05-01
Tubac,AZ,Santa Cruz,2012-05,235700.0,2012-05-01
Forest Lakes,AZ,Coconino,2012-05,205100.0,2012-05-01
Overgaard,AZ,Navajo,2012-05,151900.0,2012-05-01
Phoenix,AZ,Maricopa,2012-06,117200.0,2012-06-01
Tucson,AZ,Pima,2012-06,123100.0,2012-06-01
Mesa,AZ,Maricopa,2012-06,133100.0,2012-06-01
Chandler,AZ,Maricopa,2012-06,186800.0,2012-06-01
Glendale,AZ,Maricopa,2012-06,121200.0,2012-06-01
Gilbert,AZ,Maricopa,2012-06,195200.0,2012-06-01
Scottsdale,AZ,Maricopa,2012-06,319000.0,2012-06-01
Tempe,AZ,Maricopa,2012-06,158900.0,2012-06-01
Peoria,AZ,Maricopa,2012-06,160100.0,2012-06-01
Yuma,AZ,Yuma,2012-06,122300.0,2012-06-01
Queen Creek,AZ,Pinal,2012-06,140100.0,2012-06-01
Surprise,AZ,Maricopa,2012-06,152000.0,2012-06-01
Flagstaff,AZ,Coconino,2012-06,244500.0,2012-06-01
San Tan Valley,AZ,Pinal,2012-06,114700.0,2012-06-01
Casa Grande,AZ,Pinal,2012-06,94900.0,2012-06-01
Avondale,AZ,Maricopa,2012-06,117400.0,2012-06-01
Goodyear,AZ,Maricopa,2012-06,174800.0,2012-06-01
Lake Havasu City,AZ,Mohave,2012-06,153900.0,2012-06-01
Prescott,AZ,Yavapai,2012-06,227900.0,2012-06-01
Sierra Vista,AZ,Cochise,2012-06,166100.0,2012-06-01
Kingman,AZ,Mohave,2012-06,88700.0,2012-06-01
Buckeye,AZ,Maricopa,2012-06,115500.0,2012-06-01
Apache Junction,AZ,Pinal,2012-06,98200.0,2012-06-01
Oro Valley,AZ,Pima,2012-06,230100.0,2012-06-01
Anthem,AZ,Maricopa,2012-06,247800.0,2012-06-01
Sun City,AZ,Maricopa,2012-06,91100.0,2012-06-01
Bullhead City,AZ,Mohave,2012-06,121900.0,2012-06-01
Prescott Valley,AZ,Yavapai,2012-06,138100.0,2012-06-01
El Mirage,AZ,Maricopa,2012-06,84000.0,2012-06-01
Catalina Foothills,AZ,Pima,2012-06,374600.0,2012-06-01
Sun City West,AZ,Maricopa,2012-06,155900.0,2012-06-01
Somerton,AZ,Yuma,2012-06,94200.0,2012-06-01
Cottonwood,AZ,Yavapai,2012-06,129400.0,2012-06-01
Nogales,AZ,Santa Cruz,2012-06,88700.0,2012-06-01
Florence,AZ,Pinal,2012-06,114600.0,2012-06-01
Douglas,AZ,Cochise,2012-06,80300.0,2012-06-01
Sahuarita,AZ,Pima,2012-06,149600.0,2012-06-01
Fountain Hills,AZ,Maricopa,2012-06,289000.0,2012-06-01
Green Valley,AZ,Pima,2012-06,144900.0,2012-06-01
Tanque Verde,AZ,Pima,2012-06,312000.0,2012-06-01
Sedona,AZ,Yavapai,2012-06,347100.0,2012-06-01
San Luis,AZ,Yuma,2012-06,79900.0,2012-06-01
Eloy,AZ,Pinal,2012-06,,2012-06-01
Marana,AZ,Pima,2012-06,187100.0,2012-06-01
Show Low,AZ,Navajo,2012-06,145300.0,2012-06-01
Flowing Wells,AZ,Pima,2012-06,86000.0,2012-06-01
Rio Rico,AZ,Santa Cruz,2012-06,92000.0,2012-06-01
Safford,AZ,Graham,2012-06,116300.0,2012-06-01
Winslow,AZ,Navajo,2012-06,63200.0,2012-06-01
Coolidge,AZ,Pinal,2012-06,62300.0,2012-06-01
Tucson Estates,AZ,Pima,2012-06,156500.0,2012-06-01
Chino Valley,AZ,Yavapai,2012-06,167500.0,2012-06-01
Camp Verde,AZ,Yavapai,2012-06,152400.0,2012-06-01
Globe,AZ,Gila,2012-06,94600.0,2012-06-01
Paradise Valley,AZ,Maricopa,2012-06,1314200.0,2012-06-01
Payson,AZ,Gila,2012-06,167800.0,2012-06-01
Parker,AZ,La Paz,2012-06,129700.0,2012-06-01
Litchfield Park,AZ,Maricopa,2012-06,180800.0,2012-06-01
Benson,AZ,Cochise,2012-06,113400.0,2012-06-01
Hereford,AZ,Cochise,2012-06,219800.0,2012-06-01
Willcox,AZ,Cochise,2012-06,97700.0,2012-06-01
Gold Canyon,AZ,Pinal,2012-06,229700.0,2012-06-01
Bisbee,AZ,Cochise,2012-06,117800.0,2012-06-01
Page,AZ,Coconino,2012-06,199400.0,2012-06-01
Huachuca City,AZ,Cochise,2012-06,103300.0,2012-06-01
Tolleson,AZ,Maricopa,2012-06,70400.0,2012-06-01
Williams,AZ,Coconino,2012-06,149000.0,2012-06-01
Mohave Valley,AZ,Mohave,2012-06,107700.0,2012-06-01
Tortolita,AZ,Pima,2012-06,310900.0,2012-06-01
Wickenburg,AZ,Maricopa,2012-06,215600.0,2012-06-01
South Tucson,AZ,Pima,2012-06,62300.0,2012-06-01
Catalina,AZ,Pima,2012-06,193700.0,2012-06-01
Golden Valley,AZ,Mohave,2012-06,78600.0,2012-06-01
Valencia West,AZ,Pima,2012-06,113300.0,2012-06-01
Pinetop,AZ,Navajo,2012-06,212800.0,2012-06-01
Lakeside,AZ,Navajo,2012-06,131300.0,2012-06-01
Miami,AZ,Gila,2012-06,60300.0,2012-06-01
Cave Creek,AZ,Maricopa,2012-06,450600.0,2012-06-01
Wellton,AZ,Yuma,2012-06,104500.0,2012-06-01
Thatcher,AZ,Graham,2012-06,149100.0,2012-06-01
Snowflake,AZ,Navajo,2012-06,111200.0,2012-06-01
San Manuel,AZ,Pinal,2012-06,64000.0,2012-06-01
Three Points,AZ,Pima,2012-06,112400.0,2012-06-01
Rimrock,AZ,Yavapai,2012-06,104700.0,2012-06-01
New River,AZ,Maricopa,2012-06,221500.0,2012-06-01
Drexel-Alvernon,AZ,Pima,2012-06,79000.0,2012-06-01
Clarkdale,AZ,Yavapai,2012-06,174200.0,2012-06-01
Heber,AZ,Navajo,2012-06,129700.0,2012-06-01
Carefree,AZ,Maricopa,2012-06,596700.0,2012-06-01
Cornville,AZ,Yavapai,2012-06,202300.0,2012-06-01
Superior,AZ,Pinal,2012-06,54700.0,2012-06-01
Oracle,AZ,Pinal,2012-06,151500.0,2012-06-01
Amado,AZ,Pima,2012-06,116900.0,2012-06-01
Paulden,AZ,Yavapai,2012-06,147900.0,2012-06-01
Quartzsite,AZ,La Paz,2012-06,93600.0,2012-06-01
